timestamp,x,y,z,r
2024/06/05-18:54:33.328219,367.53,-25.38,254.51,-3.89
2024/06/05-18:54:33.389491,367.53,-25.38,254.51,-3.89
2024/06/05-18:54:33.460625,367.53,-25.38,254.51,-3.89
2024/06/05-18:54:33.570386,367.53,-25.38,254.51,-3.89
2024/06/05-18:54:33.662937,367.53,-25.38,254.51,-3.89
2024/06/05-18:54:33.742579,367.53,-25.38,254.51,-3.89
2024/06/05-18:54:34.005872,367.53,-25.38,254.51,-3.89
2024/06/05-18:54:34.209618,367.53,-25.38,254.51,-3.89
2024/06/05-18:54:34.441515,367.54,-25.28,254.51,-3.81
2024/06/05-18:54:34.631066,367.53,-25.38,254.51,-3.89
2024/06/05-18:54:34.808717,367.56,-24.93,254.51,-3.88
2024/06/05-18:54:34.998586,367.62,-24.02,254.51,-3.87
2024/06/05-18:54:35.169625,367.62,-24.02,254.51,-3.87
2024/06/05-18:54:35.320453,367.66,-23.42,254.51,-4.10
2024/06/05-18:54:35.524004,367.69,-22.97,254.51,-4.09
2024/06/05-18:54:35.744386,368.14,-21.98,255.44,-4.00
2024/06/05-18:54:35.857498,368.16,-21.52,255.44,-4.00
2024/06/05-18:54:36.035762,368.19,-21.06,255.44,-3.99
2024/06/05-18:54:36.206252,368.23,-20.72,254.88,-4.06
2024/06/05-18:54:36.370371,368.23,-20.72,254.88,-4.06
2024/06/05-18:54:36.659376,368.26,-20.16,254.88,-3.98
2024/06/05-18:54:36.819715,368.29,-19.59,254.88,-3.89
2024/06/05-18:54:36.992917,368.69,-19.83,255.25,-4.05
2024/06/05-18:54:37.190059,368.69,-19.83,255.25,-4.05
2024/06/05-18:54:37.311167,368.69,-19.83,255.25,-4.05
2024/06/05-18:54:37.495520,368.72,-19.26,255.25,-3.96
2024/06/05-18:54:37.623925,368.72,-19.26,255.25,-3.96
2024/06/05-18:54:37.782127,368.77,-18.25,255.25,-3.87
2024/06/05-18:54:37.984668,368.79,-17.79,255.25,-3.86
2024/06/05-18:54:38.155903,368.79,-17.79,255.25,-3.86
2024/06/05-18:54:38.314524,368.83,-16.88,255.24,-3.85
2024/06/05-18:54:38.512334,368.83,-16.63,255.24,-4.01
2024/06/05-18:54:38.767229,368.84,-16.28,255.24,-4.08
2024/06/05-18:54:38.948296,368.87,-15.72,255.24,-3.99
2024/06/05-18:54:39.164253,368.87,-15.47,255.23,-4.15
2024/06/05-18:54:39.381980,368.89,-14.91,255.23,-4.06
2024/06/05-18:54:39.555491,368.92,-14.35,255.23,-3.98
2024/06/05-18:54:39.714815,368.92,-14.35,255.23,-3.98
2024/06/05-18:54:39.891658,368.94,-13.79,255.23,-3.89
2024/06/05-18:54:40.053677,368.92,-14.10,255.23,-4.13
2024/06/05-18:54:40.317985,368.94,-13.54,255.23,-4.04
2024/06/05-18:54:40.520686,368.94,-13.54,255.23,-4.04
2024/06/05-18:54:40.684245,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:40.754256,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:40.865526,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:40.914991,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:41.008021,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:41.097718,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:41.174668,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:41.272412,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:41.349786,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:41.398140,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:41.519547,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:41.634542,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:41.700905,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:41.774774,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:41.853170,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:41.926231,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:42.010870,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:42.088467,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:42.155572,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:42.274288,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:42.369882,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:42.429761,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:42.482772,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:42.559848,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:42.597484,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:42.688344,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:42.762969,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:42.800536,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:42.889023,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:43.040704,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:43.067132,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:43.111961,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:43.209095,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:43.290333,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:43.366681,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:43.455696,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:43.528563,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:43.617360,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:43.732149,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:43.797024,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:43.857309,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:43.934720,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:44.021902,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:44.210948,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:44.363060,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:44.631501,368.96,-12.98,255.23,-3.96
2024/06/05-18:54:44.790064,369.37,-12.74,255.59,-4.11
2024/06/05-18:54:44.949935,369.37,-12.74,255.59,-4.11
2024/06/05-18:54:45.155648,369.37,-12.74,255.59,-4.11
2024/06/05-18:54:45.353386,369.81,-12.75,255.41,-4.11
2024/06/05-18:54:45.541081,370.22,-12.76,255.78,-4.11
2024/06/05-18:54:45.716860,371.08,-12.79,255.97,-4.11
2024/06/05-18:54:45.907354,371.52,-12.80,255.79,-4.11
2024/06/05-18:54:46.146514,372.79,-12.83,256.35,-4.11
2024/06/05-18:54:46.306349,374.10,-12.86,256.25,-4.11
2024/06/05-18:54:46.473825,374.51,-12.30,256.73,-4.03
2024/06/05-18:54:46.690638,376.24,-12.34,256.54,-4.03
2024/06/05-18:54:46.891194,377.57,-11.80,256.43,-3.94
2024/06/05-18:54:47.097239,378.46,-11.24,256.04,-3.85
2024/06/05-18:54:47.253771,378.91,-10.67,255.85,-3.76
2024/06/05-18:54:47.445331,379.79,-10.32,255.45,-3.84
2024/06/05-18:54:47.567464,379.79,-10.32,255.45,-3.84
2024/06/05-18:54:47.731544,380.65,-9.86,255.63,-3.83
2024/06/05-18:54:47.891250,381.08,-9.87,255.44,-3.83
2024/06/05-18:54:48.002768,381.56,-9.29,255.13,-3.74
2024/06/05-18:54:48.248925,382.40,-9.62,255.20,-3.98
2024/06/05-18:54:48.430983,382.43,-9.62,254.62,-3.98
2024/06/05-18:54:48.593455,382.84,-9.25,255.00,-4.06
2024/06/05-18:54:48.706711,382.84,-9.25,255.00,-4.06
2024/06/05-18:54:48.934575,382.87,-9.25,254.42,-4.06
2024/06/05-18:54:49.065615,383.28,-9.26,254.80,-4.06
2024/06/05-18:54:49.226946,383.76,-9.26,254.39,-4.05
2024/06/05-18:54:49.398190,383.76,-9.26,254.39,-4.05
2024/06/05-18:54:49.638892,383.77,-8.68,254.39,-3.97
2024/06/05-18:54:49.762702,383.77,-8.68,254.39,-3.97
2024/06/05-18:54:49.911184,384.18,-8.68,254.77,-3.97
2024/06/05-18:54:50.132485,384.18,-8.68,254.77,-3.97
2024/06/05-18:54:50.359153,384.18,-8.68,254.77,-3.97
2024/06/05-18:54:50.547552,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:50.584951,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:50.660840,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:50.747671,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:50.813252,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:50.865213,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:50.944881,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:51.042731,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:51.110014,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:51.203876,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:51.291920,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:51.377885,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:51.448331,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:51.487828,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:51.569407,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:51.803128,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:52.005936,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:52.169138,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:52.327299,384.21,-8.68,254.19,-3.97
2024/06/05-18:54:52.555542,384.61,-8.69,254.57,-3.97
2024/06/05-18:54:52.683086,384.61,-8.69,254.57,-3.97
2024/06/05-18:54:52.833804,385.05,-8.69,254.37,-3.97
2024/06/05-18:54:53.046660,385.48,-8.70,254.17,-3.97
2024/06/05-18:54:53.197829,386.33,-8.71,254.34,-3.97
2024/06/05-18:54:53.353482,386.33,-8.71,254.34,-3.97
2024/06/05-18:54:53.517363,387.14,-8.72,255.11,-3.97
2024/06/05-18:54:53.696952,387.97,-9.32,255.29,-4.05
2024/06/05-18:54:53.895924,388.40,-9.32,255.09,-4.05
2024/06/05-18:54:54.076098,388.83,-9.33,254.88,-4.05
2024/06/05-18:54:54.243135,388.82,-9.92,254.88,-4.14
2024/06/05-18:54:54.404066,389.66,-9.93,255.06,-4.14
2024/06/05-18:54:54.558104,389.66,-9.93,255.06,-4.14
2024/06/05-18:54:54.769618,390.48,-10.54,255.24,-4.23
2024/06/05-18:54:54.907604,390.90,-11.14,255.03,-4.32
2024/06/05-18:54:55.115393,390.92,-11.14,254.44,-4.31
2024/06/05-18:54:55.273978,391.33,-11.15,254.83,-4.32
2024/06/05-18:54:55.499384,391.79,-11.05,254.52,-4.23
2024/06/05-18:54:55.632967,392.15,-11.65,255.01,-4.32
2024/06/05-18:54:55.803469,392.64,-11.55,254.59,-4.24
2024/06/05-18:54:55.999531,392.64,-11.55,254.59,-4.24
2024/06/05-18:54:56.259371,393.07,-11.56,254.38,-4.24
2024/06/05-18:54:56.423305,393.08,-12.16,253.78,-4.32
2024/06/05-18:54:56.592534,393.48,-12.17,254.17,-4.32
2024/06/05-18:54:56.761217,393.48,-12.17,254.17,-4.32
2024/06/05-18:54:56.983891,393.49,-12.07,254.17,-4.24
2024/06/05-18:54:57.149917,393.49,-12.07,254.17,-4.24
2024/06/05-18:54:57.311842,393.90,-12.07,254.56,-4.24
2024/06/05-18:54:57.494335,393.92,-12.07,253.96,-4.24
2024/06/05-18:54:57.705670,393.95,-12.07,253.86,-4.24
2024/06/05-18:54:57.916035,393.96,-11.86,253.86,-4.08
2024/06/05-18:54:58.087746,393.97,-11.76,253.87,-4.00
2024/06/05-18:54:58.331807,394.38,-11.66,254.25,-3.92
2024/06/05-18:54:58.435481,394.40,-11.66,254.15,-3.92
2024/06/05-18:54:58.463703,394.40,-11.66,254.15,-3.92
2024/06/05-18:54:58.565202,394.40,-11.66,254.15,-3.92
2024/06/05-18:54:58.649022,394.40,-11.66,254.15,-3.92
2024/06/05-18:54:58.720550,394.40,-11.66,254.15,-3.92
2024/06/05-18:54:58.812184,394.41,-11.56,254.15,-3.84
2024/06/05-18:54:59.010142,394.41,-11.56,254.15,-3.84
2024/06/05-18:54:59.245455,394.41,-11.56,254.15,-3.84
2024/06/05-18:54:59.447387,394.41,-11.56,254.15,-3.84
2024/06/05-18:54:59.610807,394.43,-11.35,254.16,-3.68
2024/06/05-18:54:59.815019,394.39,-12.16,254.15,-3.92
2024/06/05-18:54:59.891612,394.39,-12.16,254.15,-3.92
2024/06/05-18:54:59.970469,394.39,-12.16,254.15,-3.92
2024/06/05-18:55:00.035154,394.41,-11.95,254.16,-3.76
2024/06/05-18:55:00.099475,394.41,-11.95,254.16,-3.76
2024/06/05-18:55:00.147694,394.41,-11.95,254.16,-3.76
2024/06/05-18:55:00.231305,394.42,-11.74,254.16,-3.60
2024/06/05-18:55:00.389293,394.42,-11.74,254.16,-3.60
2024/06/05-18:55:00.535174,394.42,-11.74,254.16,-3.60
2024/06/05-18:55:00.604727,394.42,-11.74,254.16,-3.60
2024/06/05-18:55:00.684411,394.42,-11.74,254.16,-3.60
2024/06/05-18:55:00.896339,394.42,-11.74,254.16,-3.60
2024/06/05-18:55:01.057504,394.42,-11.74,254.16,-3.60
2024/06/05-18:55:01.187332,394.45,-11.74,253.56,-3.60
2024/06/05-18:55:01.422216,394.46,-11.14,253.56,-3.51
2024/06/05-18:55:01.585496,394.46,-11.14,253.56,-3.51
2024/06/05-18:55:01.732431,394.46,-11.14,253.56,-3.51
2024/06/05-18:55:01.923099,394.46,-11.14,253.56,-3.51
2024/06/05-18:55:02.078024,394.46,-11.14,253.56,-3.51
2024/06/05-18:55:02.240732,394.46,-11.14,253.56,-3.51
2024/06/05-18:55:02.425377,394.48,-11.24,252.96,-3.59
2024/06/05-18:55:02.587952,394.48,-11.24,252.96,-3.59
2024/06/05-18:55:02.872477,394.50,-11.25,252.36,-3.59
2024/06/05-18:55:03.060948,394.50,-11.35,252.36,-3.68
2024/06/05-18:55:03.216564,394.50,-11.35,252.36,-3.68
2024/06/05-18:55:03.402761,394.52,-11.35,251.76,-3.68
2024/06/05-18:55:03.563225,394.52,-11.35,251.76,-3.68
2024/06/05-18:55:03.733215,394.52,-11.35,251.76,-3.68
2024/06/05-18:55:03.903358,394.52,-11.35,251.76,-3.68
2024/06/05-18:55:04.101870,394.54,-11.35,251.17,-3.67
2024/06/05-18:55:04.241995,394.53,-11.56,251.16,-3.84
2024/06/05-18:55:04.385520,394.53,-11.56,251.16,-3.84
2024/06/05-18:55:04.587558,394.51,-12.16,251.16,-3.92
2024/06/05-18:55:04.671356,394.51,-12.16,251.16,-3.92
2024/06/05-18:55:04.765867,394.51,-12.16,251.16,-3.92
2024/06/05-18:55:04.849292,394.50,-12.27,251.16,-4.00
2024/06/05-18:55:04.959850,394.50,-12.27,251.16,-4.00
2024/06/05-18:55:05.000903,394.50,-12.27,251.16,-4.00
2024/06/05-18:55:05.051099,394.50,-12.27,251.16,-4.00
2024/06/05-18:55:05.137514,394.50,-12.27,251.16,-4.00
2024/06/05-18:55:05.211176,394.49,-12.37,251.16,-4.08
2024/06/05-18:55:05.297601,394.49,-12.37,251.16,-4.08
2024/06/05-18:55:05.375260,394.49,-12.37,251.16,-4.08
2024/06/05-18:55:05.417767,394.49,-12.47,251.16,-4.16
2024/06/05-18:55:05.578194,394.49,-12.47,251.16,-4.16
2024/06/05-18:55:05.748821,394.49,-12.37,251.16,-4.08
2024/06/05-18:55:05.897898,394.49,-12.47,251.16,-4.16
2024/06/05-18:55:06.056635,394.89,-12.48,251.54,-4.16
2024/06/05-18:55:06.223112,394.91,-11.88,251.54,-4.08
2024/06/05-18:55:06.433794,394.93,-11.88,250.94,-4.08
2024/06/05-18:55:06.606952,394.91,-12.48,250.94,-4.16
2024/06/05-18:55:06.726769,394.91,-12.48,250.94,-4.16
2024/06/05-18:55:06.919811,394.91,-13.09,250.34,-4.25
2024/06/05-18:55:07.115938,394.91,-13.09,250.34,-4.25
2024/06/05-18:55:07.289990,394.89,-13.69,250.34,-4.34
2024/06/05-18:55:07.495121,394.89,-14.29,249.74,-4.43
2024/06/05-18:55:07.663646,394.93,-14.29,249.04,-4.42
2024/06/05-18:55:07.864658,394.89,-14.89,249.14,-4.51
2024/06/05-18:55:08.033482,394.90,-14.78,249.15,-4.43
2024/06/05-18:55:08.200330,394.92,-14.68,248.55,-4.35
2024/06/05-18:55:08.392699,394.92,-14.68,248.55,-4.35
2024/06/05-18:55:08.619445,394.90,-15.28,248.55,-4.44
2024/06/05-18:55:08.759446,394.90,-15.28,248.55,-4.44
2024/06/05-18:55:08.926432,394.90,-15.28,248.55,-4.44
2024/06/05-18:55:09.095885,394.91,-15.28,247.95,-4.44
2024/06/05-18:55:09.133078,394.91,-15.28,247.95,-4.44
2024/06/05-18:55:09.219972,395.32,-15.29,248.33,-4.44
2024/06/05-18:55:09.372663,395.32,-15.29,248.33,-4.44
2024/06/05-18:55:09.490133,395.33,-15.19,248.34,-4.36
2024/06/05-18:55:09.671856,395.33,-15.19,248.34,-4.36
2024/06/05-18:55:09.838824,395.35,-14.98,248.34,-4.20
2024/06/05-18:55:10.033746,395.34,-15.37,248.34,-4.12
2024/06/05-18:55:10.269975,395.35,-15.16,248.35,-3.96
2024/06/05-18:55:10.474906,395.36,-15.06,248.35,-3.88
2024/06/05-18:55:10.639664,395.35,-15.56,248.35,-3.89
2024/06/05-18:55:10.857338,395.36,-15.56,247.75,-3.89
2024/06/05-18:55:11.038680,395.36,-15.56,247.75,-3.89
2024/06/05-18:55:11.168479,395.36,-15.56,247.75,-3.89
2024/06/05-18:55:11.335764,395.77,-15.57,248.13,-3.89
2024/06/05-18:55:11.536189,395.77,-15.57,248.13,-3.89
2024/06/05-18:55:11.670910,395.78,-15.47,248.13,-3.81
2024/06/05-18:55:11.842546,396.20,-15.48,247.92,-3.81
2024/06/05-18:55:12.010487,396.20,-15.48,247.92,-3.81
2024/06/05-18:55:12.224324,396.20,-15.48,247.92,-3.81
2024/06/05-18:55:12.375418,396.20,-15.48,247.92,-3.81
2024/06/05-18:55:12.511891,396.20,-15.48,247.92,-3.81
2024/06/05-18:55:12.683036,396.20,-15.48,247.92,-3.81
2024/06/05-18:55:12.856445,396.20,-15.48,247.92,-3.81
2024/06/05-18:55:13.064879,396.61,-15.49,248.30,-3.81
2024/06/05-18:55:13.210768,396.61,-15.49,248.30,-3.81
2024/06/05-18:55:13.383758,396.61,-15.49,248.30,-3.81
2024/06/05-18:55:13.547685,396.61,-15.49,248.30,-3.81
2024/06/05-18:55:13.723163,397.02,-15.51,248.68,-3.81
2024/06/05-18:55:13.876676,397.02,-15.51,248.68,-3.81
2024/06/05-18:55:14.079042,397.05,-14.90,248.68,-3.72
2024/06/05-18:55:14.240380,397.05,-14.90,248.68,-3.72
2024/06/05-18:55:14.445880,397.05,-14.90,248.68,-3.72
2024/06/05-18:55:14.635496,397.05,-14.90,248.68,-3.72
2024/06/05-18:55:14.810081,397.45,-15.02,249.06,-3.80
2024/06/05-18:55:14.970703,397.45,-15.02,249.06,-3.80
2024/06/05-18:55:15.049450,397.49,-14.42,248.46,-3.72
2024/06/05-18:55:15.164482,397.49,-14.42,248.46,-3.72
2024/06/05-18:55:15.267049,397.48,-14.52,248.46,-3.80
2024/06/05-18:55:15.349767,397.48,-14.52,248.46,-3.80
2024/06/05-18:55:15.445127,397.48,-14.52,248.46,-3.80
2024/06/05-18:55:15.515010,397.48,-14.52,248.46,-3.80
2024/06/05-18:55:15.685389,397.48,-14.52,248.46,-3.80
2024/06/05-18:55:15.945940,397.48,-14.52,248.46,-3.80
2024/06/05-18:55:16.061644,397.48,-14.52,248.46,-3.80
2024/06/05-18:55:16.207394,397.48,-14.52,248.46,-3.80
2024/06/05-18:55:16.384406,397.50,-13.91,248.46,-3.71
2024/06/05-18:55:16.631570,397.48,-13.91,249.06,-3.71
2024/06/05-18:55:16.814021,397.48,-14.02,249.06,-3.79
2024/06/05-18:55:16.976932,397.48,-14.02,249.06,-3.79
2024/06/05-18:55:17.176387,397.50,-14.02,248.95,-3.79
2024/06/05-18:55:17.343671,397.91,-13.42,249.44,-3.70
2024/06/05-18:55:17.510440,397.92,-12.92,249.44,-3.70
2024/06/05-18:55:17.684676,398.33,-12.64,249.82,-3.85
2024/06/05-18:55:17.818988,398.34,-11.85,249.81,-4.00
2024/06/05-18:55:17.993117,398.75,-11.35,250.19,-3.99
2024/06/05-18:55:18.171511,398.75,-11.35,250.19,-3.99
2024/06/05-18:55:18.367332,398.75,-10.75,250.79,-3.90
2024/06/05-18:55:18.527650,398.74,-10.45,250.79,-4.06
2024/06/05-18:55:18.756883,398.75,-10.06,250.78,-4.13
2024/06/05-18:55:18.956737,398.74,-9.26,250.77,-4.28
2024/06/05-18:55:19.123420,399.16,-8.66,251.15,-4.19
2024/06/05-18:55:19.301159,399.18,-8.76,250.55,-4.27
2024/06/05-18:55:19.461967,399.59,-8.16,250.93,-4.18
2024/06/05-18:55:19.747512,399.61,-7.76,250.32,-4.26
2024/06/05-18:55:19.954516,399.62,-7.15,250.32,-4.17
2024/06/05-18:55:20.119139,400.03,-7.15,250.70,-4.17
2024/06/05-18:55:20.331525,400.03,-6.65,250.70,-4.16
2024/06/05-18:55:20.508520,400.03,-6.65,250.70,-4.16
2024/06/05-18:55:20.670255,400.45,-6.04,251.09,-4.08
2024/06/05-18:55:20.833103,400.47,-6.04,250.48,-4.08
2024/06/05-18:55:21.064588,400.06,-6.04,250.10,-4.08
2024/06/05-18:55:21.208877,400.10,-6.04,249.38,-4.07
2024/06/05-18:55:21.384827,400.08,-6.04,249.49,-4.08
2024/06/05-18:55:21.552746,400.08,-6.04,249.49,-4.08
2024/06/05-18:55:21.814250,400.10,-6.04,248.88,-4.08
2024/06/05-18:55:21.943815,400.10,-6.04,248.88,-4.08
2024/06/05-18:55:22.142339,399.69,-6.04,248.50,-4.08
2024/06/05-18:55:22.372834,399.69,-6.04,248.50,-4.08
2024/06/05-18:55:22.569560,399.71,-6.04,247.89,-4.08
2024/06/05-18:55:22.781079,399.70,-6.65,247.89,-4.16
2024/06/05-18:55:22.935250,399.70,-6.65,247.89,-4.16
2024/06/05-18:55:23.144849,400.10,-6.65,248.28,-4.16
2024/06/05-18:55:23.355659,400.09,-7.26,248.28,-4.25
2024/06/05-18:55:23.510665,400.09,-7.26,248.28,-4.25
2024/06/05-18:55:23.674245,400.09,-7.26,248.28,-4.25
2024/06/05-18:55:23.893965,400.08,-7.87,248.28,-4.34
2024/06/05-18:55:24.033053,400.08,-7.87,248.28,-4.34
2024/06/05-18:55:24.238666,400.09,-7.76,248.28,-4.26
2024/06/05-18:55:24.433005,400.09,-7.76,248.28,-4.26
2024/06/05-18:55:24.681819,400.09,-8.37,247.67,-4.34
2024/06/05-18:55:24.821312,400.09,-8.37,247.67,-4.34
2024/06/05-18:55:25.005033,400.09,-8.37,247.67,-4.34
2024/06/05-18:55:25.172008,400.09,-8.37,247.67,-4.34
2024/06/05-18:55:25.406731,400.08,-8.27,248.28,-4.26
2024/06/05-18:55:25.554091,400.08,-8.27,248.28,-4.26
2024/06/05-18:55:25.786925,400.08,-8.77,248.29,-4.27
2024/06/05-18:55:25.992485,400.08,-9.17,248.29,-4.20
2024/06/05-18:55:26.239712,400.11,-9.06,248.19,-4.11
2024/06/05-18:55:26.401414,400.08,-9.57,248.30,-4.12
2024/06/05-18:55:26.572865,400.08,-9.57,248.30,-4.12
2024/06/05-18:55:26.755254,400.09,-9.47,248.30,-4.04
2024/06/05-18:55:26.949465,400.09,-9.47,248.30,-4.04
2024/06/05-18:55:27.143553,400.09,-9.47,248.30,-4.04
2024/06/05-18:55:27.303624,400.08,-9.97,248.30,-4.05
2024/06/05-18:55:27.563372,400.11,-9.55,248.31,-3.73
2024/06/05-18:55:27.696734,400.10,-10.16,248.31,-3.82
2024/06/05-18:55:27.891464,400.50,-10.17,248.70,-3.82
2024/06/05-18:55:28.038369,400.49,-10.78,248.70,-3.90
2024/06/05-18:55:28.210646,400.49,-10.67,248.70,-3.82
2024/06/05-18:55:28.411928,400.49,-10.67,248.70,-3.82
2024/06/05-18:55:28.545940,400.49,-10.67,248.70,-3.82
2024/06/05-18:55:28.713602,400.49,-10.67,248.70,-3.82
2024/06/05-18:55:28.904486,400.48,-11.28,248.70,-3.91
2024/06/05-18:55:29.084730,400.46,-11.89,248.70,-4.00
2024/06/05-18:55:29.219126,400.49,-11.47,248.71,-3.68
2024/06/05-18:55:29.407421,400.06,-12.07,248.33,-3.76
2024/06/05-18:55:29.569494,400.06,-12.07,248.33,-3.76
2024/06/05-18:55:29.796854,400.04,-12.68,248.33,-3.85
2024/06/05-18:55:29.909867,400.04,-12.68,248.33,-3.85
2024/06/05-18:55:30.083147,400.45,-12.69,248.71,-3.85
2024/06/05-18:55:30.253754,400.45,-12.69,248.71,-3.85
2024/06/05-18:55:30.454531,400.45,-12.69,248.71,-3.85
2024/06/05-18:55:30.609893,400.45,-12.69,248.71,-3.85
2024/06/05-18:55:30.769136,400.45,-12.69,248.71,-3.85
2024/06/05-18:55:30.934970,400.45,-12.69,248.71,-3.85
2024/06/05-18:55:31.104946,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:31.257944,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:31.298062,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:31.350609,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:31.429694,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:31.516229,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:31.552783,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:31.640422,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:31.708722,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:31.750291,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:31.831441,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:31.942229,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:32.012233,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:32.106029,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:32.191100,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:32.272257,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:32.357036,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:32.461791,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:32.539078,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:32.687661,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:32.772343,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:32.817094,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:32.919692,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:33.125977,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:33.287642,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:33.510635,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:33.675563,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:33.829949,400.43,-13.30,248.71,-3.94
2024/06/05-18:55:33.996591,400.00,-13.90,248.33,-4.02
2024/06/05-18:55:34.190132,400.02,-13.90,247.72,-4.02
2024/06/05-18:55:34.330295,400.02,-13.90,247.72,-4.02
2024/06/05-18:55:34.502058,400.02,-13.90,247.72,-4.02
2024/06/05-18:55:34.668290,400.02,-13.90,247.72,-4.02
2024/06/05-18:55:34.824127,399.63,-13.28,247.34,-3.94
2024/06/05-18:55:34.980158,399.63,-13.28,247.34,-3.94
2024/06/05-18:55:35.119006,399.63,-13.28,247.34,-3.94
2024/06/05-18:55:35.262613,399.61,-13.89,247.34,-4.02
2024/06/05-18:55:35.397541,399.20,-13.88,246.96,-4.02
2024/06/05-18:55:35.468397,399.20,-13.88,246.96,-4.02
